"","c.alb.jan","c.alb.feb","c.alb.mar","c.alb.apr","c.alb.may","c.alb.jun","c.alb.jul","c.alb.aug","c.alb.sep","c.alb.oct","c.alb.nov","c.alb.dec"
"11535",0.144775,0.1667425,0.0791525,0.0226333333333333,0.016535,0.0014475,0.0066475,0.010645,0.005595,0.0161433333333333,0.05435,0.0926125
"11536",0.16983,0.183155,0.114905,0.0438466666666667,0.045713,0.025145,0.029445,0.0355125,0.0258075,0.0451543333333333,0.0707475,0.1195925
"11537",0.37026,0.373455,0.18293,0.0599666666666667,0.05642875,0.0303575,0.04167,0.0533425,0.051005,0.072795,0.143165,0.240095
"11550",0.329755,0.35145,0.1419025,0.0373466666666667,0.0270075,0.0065875,0.018405,0.02792,0.0306775,0.0441,0.1384475,0.22874
"11551",0.36729,0.372245,0.1803875,0.0601466666666667,0.0563695,0.03093,0.0427325,0.053875,0.0507075,0.0724056666666667,0.1509575,0.2517025
"11552",0.1745075,0.17854,0.113435,0.04444,0.0456595,0.025905,0.031395,0.037165,0.025635,0.0452076666666667,0.0749875,0.1187625
"11585",2.49999999998862e-06,2.50000000001638e-06,0,0,0,0,0,0,0,0,0,0
"11587",-2.49999999998862e-06,0,0,0,0,0,0,0,0,0,0,-2.5000000000025e-06
"11588",2.49999999998862e-06,2.5000000000025e-06,0,0,0,0,0,0,0,0,0,0
"11590",0,0,0,0,0,0,0,0,0,0,0,0
"11594",0.31334,0.304565,0.1271375,0.0319666666666667,0.019855,0.0069,0.024245,0.0346175,0.0316375,0.0410633333333333,0.1524875,0.298125
"11595",0.311425,0.2997175,0.12059,0.03212,0.0200425,0.006915,0.02421,0.034585,0.0316525,0.0411633333333333,0.1510825,0.2908825
"11597",0.3114425,0.2952925,0.1229775,0.0324133333333333,0.020415,0.006945,0.024135,0.034515,0.031685,0.0414033333333333,0.1469325,0.2847425
"11598",2.49999999998862e-06,4.99999999999112e-06,0,0,0,0,0,0,0,0,0,0
"11599",0.17572,0.1660025,0.0571575,0.0132966666666667,0.00631499999999999,0.00647499999999999,0.01947,0.0247975,0.0246025,0.0244066666666667,0.0765725,0.1605125
"11604",0,0,0,0,0,0,0,0,0,0,0,0
"11605",-2.49999999998862e-06,-2.50000000001638e-06,0,0,0,0,0,0,0,0,0,0
"11608",0,0,0,0,0,0,0,0,0,0,0,0
"11609",0.1639925,0.170425,0.0591175,0.0145833333333333,0.0079075,0.0065025,0.0188775,0.0243575,0.024815,0.02548,0.067995,0.165525
"11610",0.175045,0.170445,0.0593,0.01471,0.0080475,0.0065,0.018795,0.02428,0.0248325,0.0255933333333333,0.0705275,0.1668725
"11611",0.3084475,0.3178375,0.1292575,0.0349366666666667,0.0228525,0.00699250000000001,0.0232625,0.03371,0.0319675,0.0431833333333333,0.1371,0.2914675
"11612",0.13148,0.143945,0.0662875,0.0201733333333333,0.0146625,0.00050250000000001,0.00455249999999999,0.00949250000000001,0.00712499999999999,0.0174766666666667,0.0609225,0.122605
"11613",0.1309,0.1416075,0.065965,0.0202433333333333,0.0146725,0.000504999999999999,0.0045575,0.00949250000000001,0.0071275,0.0174866666666667,0.0643175,0.12376
"11614",0.1308575,0.1454075,0.0669225,0.0203266666666667,0.0146825,0.000507500000000001,0.0045625,0.0094925,0.0071325,0.0174866666666667,0.06147,0.1218075
"11617",0.130745,0.1466475,0.06329,0.0205666666666667,0.0147125,0.000515000000000002,0.0045825,0.00948249999999999,0.00713999999999999,0.0174633333333333,0.05926,0.116365
"11619",0.136675,0.1522825,0.0705025,0.02073,0.01475,0.000525000000000005,0.00461250000000001,0.00949,0.0071375,0.01741,0.0643475,0.1221075
"11620",0.1372175,0.1537975,0.07036,0.02081,0.01477,0.000530000000000003,0.00462750000000001,0.00948000000000001,0.00713249999999999,0.01737,0.06496,0.1238525
"11621",0.136175,0.15373,0.07008,0.0208933333333333,0.014805,0.000539999999999992,0.0046475,0.00948499999999999,0.0071225,0.0173233333333333,0.063745,0.12222
"11622",0.1374125,0.155795,0.0696225,0.02097,0.01484,0.000550000000000002,0.00466249999999999,0.00949000000000001,0.00711500000000001,0.01726,0.06549,0.12323
"11623",0.1354475,0.1548225,0.07008,0.02105,0.01488,0.000562500000000007,0.0046875,0.00949249999999999,0.00710249999999999,0.01719,0.0620475,0.114705
"11624",0.1356625,0.1561425,0.0709125,0.02112,0.01493,0.000577499999999995,0.0047125,0.0095025,0.00709000000000001,0.0171133333333333,0.06438,0.1191225
"11625",0.1329725,0.15593,0.07195,0.0211933333333333,0.01498,0.000589999999999993,0.004745,0.00950500000000001,0.00707749999999999,0.0170333333333333,0.0626025,0.1187275
"11626",0.1317625,0.15601,0.07356,0.0212666666666667,0.015035,0.000614999999999997,0.00477249999999999,0.0095225,0.00706999999999999,0.01695,0.0598025,0.1112775
"11627",0.1334475,0.1554775,0.068315,0.0213333333333333,0.01509,0.000630000000000012,0.004805,0.00953249999999999,0.00706,0.0168666666666667,0.061055,0.11564
"11628",0.132085,0.1553825,0.06796,0.0214,0.0151525,0.000650000000000005,0.00484,0.0095425,0.00704749999999999,0.0167766666666667,0.058585,0.106865
"11629",0,0,0,0,0,0,0,0,0,0,0,0
"11630",0.1321575,0.15546,0.0670575,0.02152,0.0152825,0.000700000000000013,0.00491749999999999,0.0095775,0.00702749999999999,0.0166066666666667,0.057695,0.0990875
"11631",0.13403,0.1568625,0.07212,0.02158,0.0153425,0.000722500000000008,0.00496,0.0095925,0.0070175,0.01653,0.0587275,0.11015
"11641",0.289115,0.3399975,0.14432,0.03906,0.0264675,0.00682000000000001,0.0202725,0.030445,0.0323,0.0440366666666667,0.1330125,0.25686
"11665",0.0298675,0.0160225,0.028445,0.0201233333333333,0.029155,0.0244,0.0231125,0.025195,0.0209075,0.029364,0.0087375,0.010725
"11666",0.14015,0.1658225,0.0776725,0.0230833333333333,0.016595,0.00147249999999999,0.00657000000000001,0.0105075,0.0059675,0.0157566666666667,0.0523925,0.0812125
"11667",0.14024,0.165875,0.0778375,0.02306,0.0166,0.00148499999999999,0.0065975,0.0105375,0.00592750000000001,0.0157766666666667,0.0527775,0.0713
"11668",0.14057,0.1659025,0.0760225,0.02303,0.0166025,0.001495,0.006615,0.0105675,0.005895,0.0157933333333333,0.0522575,0.0660325
"11669",0.0330933333333333,0.0149933333333333,0.0208875,0.02045,0.02919825,0.0241275,0.02293,0.0250475,0.020635,0.029311,0.00869,0.01647
"11670",0.033905,0.03673,0.0288125,0.0260813333333333,0.05197825,0.06640375,0.060665,0.056919,0.05444075,0.046686,0.007611,0.00948
"11676",0.168995,0.182315,0.109175,0.0437766666666667,0.045764,0.025265,0.0295325,0.035725,0.0259125,0.0451656666666667,0.0645325,0.106885
"11677",0.1444725,0.1664475,0.07767,0.02256,0.0165525,0.00153499999999999,0.00676750000000001,0.0108225,0.00569,0.0161,0.053575,0.0935225
"11737",-2.50000000001638e-06,-2.50000000001638e-06,0,0,0,0,0,0,0,0,0,2.49999999998862e-06
"11750",-2.49999999998862e-06,-7.49999999996587e-06,0,0,0,0,0,0,0,0,0,0
"11752",0,2.5000000000025e-06,0,0,0,0,0,0,0,0,0,0
"11753",0.1332,0.144665,0.06791,0.0201,0.0145225,0.000525000000000005,0.004605,0.0095775,0.0071575,0.0173533333333333,0.0653,0.12278
"11755",0.29869,0.3196525,0.129065,0.0355166666666667,0.02303,0.0069625,0.023095,0.033545,0.0320225,0.0433266666666667,0.13554,0.29363
"11760",0.1321775,0.1505325,0.0682225,0.0206633333333333,0.0146225,0.000547499999999999,0.0046775,0.00959,0.00717499999999999,0.0172633333333333,0.063655,0.1210875
"11761",0.1364275,0.1531425,0.071025,0.02074,0.01465,0.000560000000000005,0.0046925,0.00958249999999999,0.00717,0.0172166666666667,0.0662525,0.1244175
"11762",0.13797,0.1542925,0.0741275,0.02082,0.01469,0.000567499999999999,0.00470749999999999,0.00959,0.0071575,0.0171633333333333,0.067345,0.12365
"11765",0.2923075,0.328045,0.133175,0.0374066666666667,0.024455,0.00686250000000001,0.0220925,0.0324875,0.0322275,0.0440933333333333,0.1318175,0.2623125
"11766",0.13384,0.154725,0.0719175,0.0211266666666667,0.014885,0.000627500000000003,0.00480749999999999,0.00962499999999999,0.00713,0.0168733333333333,0.063635,0.1151375
"11770",0.13406,0.15333,0.0633575,0.0213933333333333,0.0151525,0.000719999999999991,0.0049575,0.0096875,0.0070975,0.0165466666666667,0.0583825,0.10962
"11782",0.29152,0.338515,0.1393325,0.0390266666666667,0.0263375,0.00683999999999999,0.02039,0.0305525,0.03227,0.0438666666666667,0.134875,0.2332575
"11789",0.26408,0.3385775,0.1419575,0.0393366666666667,0.026725,0.00684,0.020005,0.0300275,0.032075,0.04354,0.124215,0.19453
"11791",0.267515,0.3351,0.1437175,0.0394333333333333,0.02681,0.00684750000000001,0.01992,0.02989,0.032005,0.0435033333333333,0.12893,0.19526
"11792",0.2778125,0.3265625,0.140955,0.0395,0.026865,0.00685249999999999,0.0198775,0.0298075,0.03196,0.0434666666666667,0.1280875,0.2095
"11793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11807",0.1395975,0.165365,0.078145,0.02306,0.0166125,0.00155999999999999,0.00668250000000001,0.0106675,0.00606250000000001,0.0156733333333333,0.052895,0.0752825
"11808",0.1681825,0.18111,0.10715,0.0432833333333333,0.04580075,0.02587,0.0297775,0.0359125,0.0267525,0.0451343333333333,0.0632225,0.0866925
"11810",0.0351266666666667,0.0368825,0.02646,0.025988,0.05197825,0.06639625,0.06065,0.0568915,0.05437075,0.046796,0.007581,0.00866249999999999
"11811",0.0331,0.0256575,0.0254725,0.0260313333333333,0.05197575,0.06639375,0.060655,0.056899,0.05440075,0.0467693333333333,0.007606,0.009115
"11812",0.0232866666666667,0.036735,0.0289075,0.026078,0.05198075,0.06639625,0.06066,0.0569065,0.05442825,0.0467426666666667,0.007606,0.0091
"11813",0.030875,0.0367,0.0320675,0.0261246666666667,0.05198075,0.06640125,0.0606725,0.0569115,0.05445325,0.0467093333333333,0.0075785,0.0114775
"11814",0.1358575,0.1658025,0.07952,0.0227866666666667,0.01661,0.0016125,0.0068225,0.010865,0.0058575,0.01586,0.053755,0.08606
"11815",0.13569,0.1658675,0.078475,0.0227266666666667,0.01661,0.00161750000000001,0.0068425,0.010895,0.00584,0.0158966666666667,0.055825,0.0935125
"11816",0,0,0,0,0,0,0,0,0,0,0,0
"11817",0.1438375,0.1660025,0.0783475,0.0226133333333333,0.016595,0.00162,0.00686249999999999,0.0109425,0.00581,0.01598,0.0560225,0.086945
"11833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11882",0,2.5000000000025e-06,0,0,0,0,0,0,0,0,0,0
"11884",-2.50000000001638e-06,2.49999999998862e-06,0,0,0,0,0,0,0,0,0,-2.49999999998862e-06
"11885",2.50000000001638e-06,0,0,0,0,0,0,0,0,0,0,2.5000000000025e-06
"11886",2.49999999998862e-06,5.000000000005e-06,0,0,0,0,0,0,0,0,0,-2.5000000000025e-06
"11887",0,-2.49999999998862e-06,0,0,0,0,0,0,0,0,0,-2.5000000000025e-06
"11889",0.17703,0.1729125,0.0614425,0.01446,0.0073625,0.006455,0.0190725,0.024495,0.024675,0.0250833333333333,0.0739775,0.1643675
"11890",0.3181675,0.3188075,0.1340425,0.0343466666666667,0.02184,0.0069975,0.023645,0.034095,0.03188,0.0423833333333333,0.13925,0.29431
"11891",0.3077925,0.31658,0.1330275,0.03455,0.022005,0.00699499999999999,0.0235725,0.0340275,0.031895,0.0425066666666667,0.138165,0.28888
"11892",0.16338,0.1690925,0.060645,0.0148166666666667,0.0078125,0.0064425,0.0188475,0.0242975,0.02472,0.0254166666666667,0.069215,0.167935
"11893",0,2.49999999998862e-06,0,0,0,0,0,0,0,0,0,0
"11894",0.175725,0.16904,0.05948,0.0150666666666667,0.0080975,0.0064325,0.018685,0.0241375,0.02475,0.0256466666666667,0.067315,0.1662
"11895",0,0,0,0,0,0,0,0,0,0,0,2.5000000000025e-06
"11904",0.127215,0.15149,0.0663375,0.0208233333333333,0.0146175,0.000612500000000002,0.00479999999999998,0.0097075,0.00719750000000001,0.0169433333333333,0.059455,0.1109325
"11905",0.1310325,0.1525875,0.06653,0.0209033333333333,0.0146725,0.000634999999999997,0.00483,0.0097175,0.00719,0.0168733333333333,0.06033,0.1124075
"11908",0.1326075,0.1540975,0.070785,0.02112,0.0148575,0.000694999999999994,0.0049225,0.00976750000000001,0.007175,0.01664,0.062785,0.11555
"11911",0.13433,0.1539225,0.067805,0.02132,0.01506,0.000767499999999997,0.005035,0.009815,0.00715999999999999,0.0164166666666667,0.059575,0.11551
"11912",0.13108,0.1517625,0.0641625,0.0213766666666667,0.01513,0.000795000000000011,0.00508,0.0098425,0.00715,0.01635,0.05784,0.1101425
"11913",0.1305375,0.15181,0.06819,0.02144,0.0152025,0.000817500000000006,0.00512250000000001,0.0098625,0.0071425,0.0162866666666667,0.0561225,0.11067
"11914",0.1348825,0.156615,0.0692175,0.0215,0.015275,0.000847499999999994,0.0051675,0.0098825,0.00713749999999999,0.01623,0.0579025,0.1163975
"11915",0.13555,0.1552725,0.0667575,0.02156,0.0153475,0.000879999999999999,0.0052125,0.00991250000000001,0.00712500000000001,0.01618,0.0591025,0.118885
"11916",0.1358325,0.155025,0.0675075,0.0216166666666667,0.0154075,0.000904999999999996,0.0052625,0.00992750000000001,0.007115,0.0161333333333333,0.060285,0.1189875
"11917",0.1363075,0.15617,0.0698425,0.02167,0.0154775,0.000929999999999993,0.005305,0.0099575,0.00710999999999999,0.0160833333333333,0.05986,0.1177975
"11918",-0.1457575,-0.177245,-0.0601325,-0.0169933333333333,-0.010245,-0.005915,-0.0155825,-0.0211725,-0.02521,-0.0278166666666667,-0.0662575,-0.147595
"11919",0,0,0,0,0,0,0,0,0,0,0,0
"11924",0.29249,0.33566,0.142025,0.0390366666666667,0.0262575,0.006865,0.02043,0.0305825,0.032215,0.0436166666666667,0.1363225,0.22981
"11925",0.2786125,0.3353275,0.135755,0.03908,0.0263175,0.00686,0.02037,0.0305025,0.032195,0.0435766666666667,0.1347875,0.222435
"11927",0.1370025,0.15957,0.0775725,0.0222633333333333,0.01607,0.0012125,0.00580750000000001,0.010215,0.00695499999999999,0.01576,0.0625875,0.09935
"11933",0.2795775,0.324295,0.1375825,0.0394833333333333,0.0267425,0.00686749999999998,0.0199675,0.0299075,0.031945,0.0433166666666667,0.132915,0.2174675
"11946",NA,NA,NA,NA,-0.06861825,-0.06802875,-0.0673725,-0.0676115,-0.06039825,NA,NA,NA
"11947",0.139345,0.1647775,0.077985,0.0230533333333333,0.01661,0.00163750000000001,0.00676,0.010795,0.00618750000000001,0.0155833333333333,0.0537325,0.07975
"11948",0.1395475,0.1649025,0.07862,0.0230333333333333,0.01662,0.0016475,0.00678999999999999,0.01082,0.0061575,0.0155933333333333,0.0525825,0.0783925
"11951",0.0324875,0.0374,0.0259775,0.0259413333333333,0.05198575,0.06638875,0.06064,0.056874,0.05433825,0.0468793333333333,0.007646,0.0091675
"11955",0.1388025,0.1653925,0.085255,0.0227666666666667,0.01663,0.00170000000000001,0.0069325,0.011015,0.005965,0.01578,0.0541025,0.0969325
"11956",0.1380825,0.1654575,0.081855,0.0227166666666667,0.016625,0.0017075,0.00695,0.0110425,0.00595,0.01582,0.0615825,0.0950725
"11957",0.138455,0.16553,0.0800425,0.0226566666666667,0.01662,0.00171,0.00696,0.0110625,0.00593500000000001,0.01586,0.0566675,0.0861775
"11977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11978",0.35517,0.3684475,0.177015,0.0603666666666667,0.05621975,0.0311075,0.04297,0.0541925,0.0505125,0.0721063333333333,0.145075,0.2572925
"11980",0.33829,0.357895,0.139535,0.0369566666666667,0.02662,0.0065825,0.01818,0.0277325,0.0308525,0.0438833333333333,0.1308925,0.2127575
"11981",0.3718625,0.37333,0.18017,0.0604833333333333,0.0562725,0.031505,0.04347,0.0544025,0.05059,0.0720476666666667,0.138345,0.2232225
"12032",0.3088125,0.3171725,0.132285,0.03467,0.0217225,0.00699499999999999,0.02365,0.0341075,0.0318925,0.0423066666666667,0.1408,0.2881
"12034",0,0,0,0,0,0,0,0,0,0,0,2.49999999998862e-06
"12041",0.1315375,0.1489325,0.063495,0.0204333333333333,0.0143375,0.000607500000000004,0.00479,0.0097875,0.0072675,0.0170133333333333,0.0653675,0.11615
"12043",0.1382175,0.1507875,0.06808,0.0206,0.01441,0.000627499999999996,0.0048275,0.0098075,0.00725749999999999,0.0169166666666667,0.0651625,0.1186425
"12044",0.1275875,0.1505675,0.0639875,0.02068,0.014455,0.000639999999999995,0.00485000000000001,0.009805,0.00726,0.01686,0.061,0.1133675
"12045",0.1271725,0.15016,0.060605,0.0207533333333333,0.0145125,0.000657500000000005,0.0048725,0.00982,0.00725249999999999,0.0167933333333333,0.058955,0.110835
"12048",0.1345675,0.15322,0.071625,0.0209766666666667,0.0146925,0.000715,0.0049675,0.00986999999999999,0.00724,0.0165733333333333,0.06452,0.12055
"12049",0.13088,0.15339,0.0680325,0.02105,0.0147625,0.0007425,0.0050025,0.0098925,0.00723499999999998,0.0164966666666667,0.06354,0.11693
"12058",0.1364825,0.1530825,0.06666,0.0216,0.015415,0.000989999999999991,0.005395,0.0100925,0.00718,0.016,0.062025,0.11601
"12059",0.1369425,0.15546,0.0676625,0.02166,0.01548,0.00101999999999999,0.00544,0.010115,0.00716749999999999,0.0159633333333333,0.065345,0.115545
"12061",0.297465,0.333095,0.1236725,0.0388033333333333,0.0258175,0.00689500000000001,0.02087,0.031055,0.0322525,0.0436233333333333,0.13681,0.2655875
"12062",0.1633725,0.175965,0.0580875,0.0170333333333333,0.01022,0.005785,0.0151975,0.0207675,0.0251025,0.0277266666666667,0.0711275,0.141215
"12063",0.2914275,0.334025,0.1326725,0.0389066666666667,0.02597,0.00689,0.0207,0.0308675,0.0322225,0.04355,0.137495,0.2531925
"12088",0.028795,0.0152825,0.0241825,0.02008,0.029214,0.0244575,0.02324,0.025495,0.0208475,0.0296503333333333,0.0094625,0.0123925
"12089",0.13621,0.16442,0.0753025,0.0230033333333333,0.0166275,0.00173999999999999,0.00690249999999999,0.0109725,0.00624999999999999,0.0155133333333333,0.0534875,0.075985
"12090",-0.1396425,-0.1645075,-0.0745525,-0.02298,-0.01663,-0.001745,-0.0069225,-0.0109975,-0.00623,-0.0155333333333333,-0.0525625,-0.0692025
"12091",0,0,0,0,0,0,0,0,0,0,0,0
"12092",0.0301,0.037885,0.028065,0.025908,0.05200075,0.06638375,0.060635,0.056854,0.05430075,0.0469493333333333,0.007646,0.00878
"12093",0.02639,0.039065,0.0241875,0.0259446666666667,0.05199825,0.06638125,0.06064,0.0568615,0.05433075,0.0469293333333333,0.0076085,0.00887499999999999
"12094",0.0334225,0.0379375,0.0266525,0.0259813333333333,0.05199325,0.06638375,0.0606475,0.056869,0.05435325,0.046896,0.007686,0.00925750000000001
"12095",0.025485,0.0147525,0.0321375,0.0206733333333333,0.0292215,0.0239925,0.022905,0.025205,0.0202875,0.0295226666666667,0.0089725,0.01573
"12097",0.1378025,0.16503,0.082765,0.0226933333333333,0.0166425,0.001795,0.00705500000000001,0.01119,0.00606000000000001,0.0157433333333333,0.06203,0.09592
"12117",NA,NA,NA,NA,-0.05241825,-0.06664625,-0.061035,-0.057119,-0.05439075,NA,NA,NA
"12118",0.1454325,0.162785,0.0754025,0.02123,0.0162,0.0017475,0.00721500000000001,0.0116575,0.00612,0.01682,0.0613125,0.1060475
"12182",0.1314125,0.1458625,0.0648575,0.02037,0.0142025,0.000642500000000004,0.004855,0.0098875,0.00731999999999999,0.0168766666666667,0.065135,0.11777
"12183",0.15743,0.1696925,0.0578925,0.0159266666666667,0.00875749999999999,0.0062725,0.018065,0.02346,0.02472,0.02625,0.067095,0.15567
"12184",0.13344,0.1490775,0.0670575,0.0205266666666667,0.0142875,0.000667499999999994,0.00489750000000001,0.0099125,0.00731749999999999,0.01678,0.0640475,0.11846
"12199",0.137745,0.15134,0.06589,0.0215233333333333,0.0153375,0.00105249999999999,0.00547749999999999,0.0102225,0.00724750000000001,0.0159233333333333,0.06349,0.1164725
"12200",0.1360375,0.1560375,0.067565,0.0215866666666667,0.01541,0.00108,0.005525,0.01025,0.00724,0.01589,0.0665525,0.118325
"12207",0.284695,0.33142,0.12599,0.0390433333333333,0.0260325,0.00691,0.0206,0.03071,0.0321525,0.0432733333333333,0.1379475,0.22598
"12227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12234",0.030755,0.0365925,0.0259775,0.0259113333333333,0.05201825,0.06637875,0.060635,0.0568415,0.05429325,0.0469993333333333,0.007621,0.008625
"12238",0.1366725,0.164375,0.0799175,0.0226666666666667,0.0166525,0.00188750000000001,0.00715,0.0113325,0.0061775,0.0156666666666667,0.056015,0.0889025
"12240",0.1434975,0.1646225,0.08353,0.02255,0.0166375,0.00189499999999999,0.007175,0.0113775,0.00616250000000001,0.01575,0.06081,0.1033525
"12248",0.1713725,0.17332,0.1062675,0.04396,0.04574775,0.025505,0.0302475,0.0368975,0.0256525,0.045249,0.07352,0.106045
"12264",0.369855,0.3681225,0.1797075,0.0605666666666667,0.05618775,0.031435,0.043405,0.05449,0.05043,0.0719153333333333,0.1420075,0.2283725
"12321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12322",0.1242,0.1432575,0.0540525,0.0202333333333333,0.01402,0.000677499999999998,0.00490750000000001,0.0099825,0.00738499999999999,0.0167866666666667,0.0607325,0.1057525
"12351",0.273175,0.32534,0.12991,0.0391766666666667,0.026065,0.00691749999999999,0.02051,0.030575,0.0320625,0.043,0.129645,0.20305
"12352",0.13733,0.14999,0.0718875,0.0221966666666667,0.0159775,0.0014625,0.00618249999999999,0.010695,0.00714,0.0155266666666667,0.06116,0.0908775
"12353",0.1369,0.1470325,0.073845,0.02226,0.0160225,0.00149000000000001,0.00623250000000001,0.0107225,0.00711499999999999,0.0155033333333333,0.0631075,0.0913625
"12520",2.5000000000025e-06,0,0,0,0,0,0,0,0,0,0,0
"12521",0.1391,0.16301,0.08057,0.02255,0.016645,0.00208250000000001,0.00735500000000001,0.011635,0.0064075,0.0155666666666667,0.05738,0.08639
"12537",0.336355,0.345415,0.138525,0.0377133333333333,0.0266075,0.0065725,0.01848,0.0282925,0.0311275,0.04306,0.13427,0.2861975
"12604",0.13435,0.144875,0.0562175,0.02012,0.0137225,0.000772499999999995,0.0050525,0.0101875,0.0075075,0.0165566666666667,0.064185,0.1147125
"12605",0.132545,0.14399,0.060605,0.0201833333333333,0.0137775,0.000790000000000006,0.0050725,0.010205,0.00751,0.01651,0.062485,0.114785
"12630",0.282665,0.3149325,0.11658,0.0389733333333333,0.02555,0.00696749999999999,0.0209525,0.03103,0.03209,0.0428133333333333,0.1378175,0.2167
"12631",0.2865925,0.31607,0.1254425,0.0390333333333333,0.02563,0.006965,0.02088,0.03094,0.0320725,0.0427866666666667,0.136275,0.2053525
"12632",0.1369225,0.1428275,0.07045,0.0219333333333333,0.01572,0.00154249999999999,0.0062425,0.01091,0.00734749999999999,0.01547,0.06557,0.0917075
"12659",-0.027985,-0.0109575,-0.0279725,-0.0206166666666667,-0.0293345,-0.024075,-0.02306,-0.0255525,-0.02012,-0.029858,-0.009215,-0.0144075
